"","Id","cover","ff","Layer_1","year","month","day"
"1375",3,"non-woody-winsen","5.8",0,"2021","06","19"
"1376",4,"waterbody","7/8",0,"2021","06","19"
"1377",5,"non-woody","5/8",0,"2021","06","19"
"1378",6,"non-woody","2/8",0,"2021","06","19"
"1379",7,"non-woody","3/8",0,"2021","06","19"
"1380",8,"non-woody","5/8",0,"2021","06","19"
"1381",9,"non-woody","3/8",0,"2021","06","19"
"1382",10,"waterbody","8/8",0,"2021","06","19"
"1383",11,"woody","4/5",0,"2021","06","19"
"1384",12,"non-woody","7/8",0,"2021","06","19"
"1385",13,"woody","1/8",0,"2021","06","19"
"1386",14,"woody","8/8",0,"2021","06","19"
"1387",1,"non-woody-winsen","4/8",0,"2021","06","29"
"1388",2,"non-woody","0",0,"2021","06","29"
"1389",3,"non-woody-winsen","5.8",0,"2021","06","29"
"1390",4,"waterbody","7/8",0,"2021","06","29"
"1391",5,"non-woody","5/8",0,"2021","06","29"
"1392",6,"non-woody","2/8",0,"2021","06","29"
"1393",7,"non-woody","3/8",0,"2021","06","29"
"1394",8,"non-woody","5/8",0,"2021","06","29"
"1395",9,"non-woody","3/8",0,"2021","06","29"
"1396",10,"waterbody","8/8",0,"2021","06","29"
"1397",11,"woody","4/5",0,"2021","06","29"
"1398",12,"non-woody","7/8",0,"2021","06","29"
"1399",13,"woody","1/8",0,"2021","06","29"
"1400",14,"woody","8/8",0,"2021","06","29"
"1401",1,"non-woody-winsen","4/8",8.475,"2020","10","02"
"1402",2,"non-woody","0",9,"2020","10","02"
"1403",3,"non-woody-winsen","5.8",1.48314606741573,"2020","10","02"
"1404",4,"waterbody","7/8",1,"2020","10","02"
"1405",5,"non-woody","5/8",9,"2020","10","02"
"1406",6,"non-woody","2/8",9,"2020","10","02"
"1407",7,"non-woody","3/8",9,"2020","10","02"
"1408",8,"non-woody","5/8",1.5,"2020","10","02"
"1409",9,"non-woody","3/8",8.625,"2020","10","02"
"1410",10,"waterbody","8/8",1,"2020","10","02"
"1411",11,"woody","4/5",9,"2020","10","02"
"1412",12,"non-woody","7/8",8.65,"2020","10","02"
"1413",13,"woody","1/8",9,"2020","10","02"
"1414",14,"woody","8/8",1.58823529411765,"2020","10","02"
"1415",1,"non-woody-winsen","4/8",1,"2020","11","01"
"1416",2,"non-woody","0",9,"2020","11","01"
"1417",3,"non-woody-winsen","5.8",1.0561797752809,"2020","11","01"
"1418",4,"waterbody","7/8",1,"2020","11","01"
"1419",5,"non-woody","5/8",1.08333333333333,"2020","11","01"
"1420",6,"non-woody","2/8",9,"2020","11","01"
"1421",7,"non-woody","3/8",4.925,"2020","11","01"
"1422",8,"non-woody","5/8",1,"2020","11","01"
"1423",9,"non-woody","3/8",7.0375,"2020","11","01"
"1424",10,"waterbody","8/8",1,"2020","11","01"
"1425",11,"woody","4/5",9,"2020","11","01"
"1426",12,"non-woody","7/8",1.3125,"2020","11","01"
"1427",13,"woody","1/8",9,"2020","11","01"
"1428",14,"woody","8/8",1.43529411764706,"2020","11","01"
"1429",1,"non-woody-winsen","4/8",2.475,"2020","12","26"
"1430",2,"non-woody","0",9,"2020","12","26"
"1431",3,"non-woody-winsen","5.8",2.26966292134831,"2020","12","26"
"1432",4,"waterbody","7/8",1,"2020","12","26"
"1433",5,"non-woody","5/8",1.67857142857143,"2020","12","26"
"1434",6,"non-woody","2/8",9,"2020","12","26"
"1435",7,"non-woody","3/8",3.15,"2020","12","26"
"1436",8,"non-woody","5/8",1.675,"2020","12","26"
"1437",9,"non-woody","3/8",3.5875,"2020","12","26"
"1438",10,"waterbody","8/8",1,"2020","12","26"
"1439",11,"woody","4/5",3.71428571428571,"2020","12","26"
"1440",12,"non-woody","7/8",3,"2020","12","26"
"1441",13,"woody","1/8",9,"2020","12","26"
"1442",14,"woody","8/8",1.84705882352941,"2020","12","26"
"1443",1,"non-woody-winsen","4/8",1.975,"2021","01","10"
"1444",2,"non-woody","0",9,"2021","01","10"
"1445",3,"non-woody-winsen","5.8",2.31460674157303,"2021","01","10"
"1446",4,"waterbody","7/8",1,"2021","01","10"
"1447",5,"non-woody","5/8",2.39285714285714,"2021","01","10"
"1448",6,"non-woody","2/8",9,"2021","01","10"
"1449",7,"non-woody","3/8",3,"2021","01","10"
"1450",8,"non-woody","5/8",2.7,"2021","01","10"
"1451",9,"non-woody","3/8",3,"2021","01","10"
"1452",10,"waterbody","8/8",1,"2021","01","10"
"1453",11,"woody","4/5",1.44047619047619,"2021","01","10"
"1454",12,"non-woody","7/8",3,"2021","01","10"
"1455",13,"woody","1/8",8.93181818181818,"2021","01","10"
"1456",14,"woody","8/8",1.84705882352941,"2021","01","10"
"1457",1,"non-woody-winsen","4/8",9,"2021","06","29"
"1458",2,"non-woody","0",9,"2021","06","29"
"1459",3,"non-woody-winsen","5.8",7.31460674157303,"2021","06","29"
"1460",4,"waterbody","7/8",1,"2021","06","29"
"1461",5,"non-woody","5/8",9,"2021","06","29"
"1462",6,"non-woody","2/8",9,"2021","06","29"
"1463",7,"non-woody","3/8",9,"2021","06","29"
"1464",8,"non-woody","5/8",9,"2021","06","29"
"1465",9,"non-woody","3/8",9,"2021","06","29"
"1466",10,"waterbody","8/8",2.32530120481928,"2021","06","29"
"1467",11,"woody","4/5",5.10714285714286,"2021","06","29"
"1468",12,"non-woody","7/8",9,"2021","06","29"
"1469",13,"woody","1/8",8.76136363636364,"2021","06","29"
"1470",14,"woody","8/8",7.91764705882353,"2021","06","29"
"1471",1,"non-woody-winsen","4/8",9,"2021","07","29"
"1472",2,"non-woody","0",9,"2021","07","29"
"1473",3,"non-woody-winsen","5.8",7.65168539325843,"2021","07","29"
"1474",4,"waterbody","7/8",1,"2021","07","29"
"1475",5,"non-woody","5/8",9,"2021","07","29"
"1476",6,"non-woody","2/8",9,"2021","07","29"
"1477",7,"non-woody","3/8",9,"2021","07","29"
"1478",8,"non-woody","5/8",9,"2021","07","29"
"1479",9,"non-woody","3/8",9,"2021","07","29"
"1480",10,"waterbody","8/8",3.69879518072289,"2021","07","29"
"1481",11,"woody","4/5",8.90476190476191,"2021","07","29"
"1482",12,"non-woody","7/8",9,"2021","07","29"
"1483",13,"woody","1/8",9,"2021","07","29"
"1484",14,"woody","8/8",9,"2021","07","29"
"1485",1,"non-woody-winsen","4/8",9,"2021","08","18"
"1486",2,"non-woody","0",9,"2021","08","18"
"1487",3,"non-woody-winsen","5.8",7.40449438202247,"2021","08","18"
"1488",4,"waterbody","7/8",1,"2021","08","18"
"1489",5,"non-woody","5/8",9,"2021","08","18"
"1490",6,"non-woody","2/8",9,"2021","08","18"
"1491",7,"non-woody","3/8",9,"2021","08","18"
"1492",8,"non-woody","5/8",9,"2021","08","18"
"1493",9,"non-woody","3/8",9,"2021","08","18"
"1494",10,"waterbody","8/8",3.26506024096386,"2021","08","18"
"1495",11,"woody","4/5",9,"2021","08","18"
"1496",12,"non-woody","7/8",9,"2021","08","18"
"1497",13,"woody","1/8",8.72727272727273,"2021","08","18"
"1498",14,"woody","8/8",8.75294117647059,"2021","08","18"
"1499",1,"non-woody-winsen","4/8",9,"2021","09","02"
"1500",2,"non-woody","0",9,"2021","09","02"
"1501",3,"non-woody-winsen","5.8",3,"2021","09","02"
"1502",4,"waterbody","7/8",1,"2021","09","02"
"1503",5,"non-woody","5/8",9,"2021","09","02"
"1504",6,"non-woody","2/8",9,"2021","09","02"
"1505",7,"non-woody","3/8",9,"2021","09","02"
"1506",8,"non-woody","5/8",6,"2021","09","02"
"1507",9,"non-woody","3/8",9,"2021","09","02"
"1508",10,"waterbody","8/8",1,"2021","09","02"
"1509",11,"woody","4/5",2.23809523809524,"2021","09","02"
"1510",12,"non-woody","7/8",2.05,"2021","09","02"
"1511",13,"woody","1/8",9,"2021","09","02"
"1512",14,"woody","8/8",8.15294117647059,"2021","09","02"
"1513",1,"non-woody-winsen","4/8",2.55,"2021","12","16"
"1514",2,"non-woody","0",9,"2021","12","16"
"1515",3,"non-woody-winsen","5.8",2.53932584269663,"2021","12","16"
"1516",4,"waterbody","7/8",1,"2021","12","16"
"1517",5,"non-woody","5/8",2.95238095238095,"2021","12","16"
"1518",6,"non-woody","2/8",1.05,"2021","12","16"
"1519",7,"non-woody","3/8",1.2125,"2021","12","16"
"1520",8,"non-woody","5/8",3,"2021","12","16"
"1521",9,"non-woody","3/8",2.2875,"2021","12","16"
"1522",10,"waterbody","8/8",1.08433734939759,"2021","12","16"
"1523",11,"woody","4/5",2.03571428571429,"2021","12","16"
"1524",12,"non-woody","7/8",2.875,"2021","12","16"
"1525",13,"woody","1/8",4.22727272727273,"2021","12","16"
"1526",14,"woody","8/8",1.05882352941176,"2021","12","16"
"1527",1,"non-woody-winsen","4/8",2.65,"2021","12","26"
"1528",2,"non-woody","0",9,"2021","12","26"
"1529",3,"non-woody-winsen","5.8",2.55056179775281,"2021","12","26"
"1530",4,"waterbody","7/8",1,"2021","12","26"
"1531",5,"non-woody","5/8",3.10714285714286,"2021","12","26"
"1532",6,"non-woody","2/8",1.825,"2021","12","26"
"1533",7,"non-woody","3/8",2.0875,"2021","12","26"
"1534",8,"non-woody","5/8",3,"2021","12","26"
"1535",9,"non-woody","3/8",2.5125,"2021","12","26"
"1536",10,"waterbody","8/8",1.14457831325301,"2021","12","26"
"1537",11,"woody","4/5",2.48809523809524,"2021","12","26"
"1538",12,"non-woody","7/8",3,"2021","12","26"
"1539",13,"woody","1/8",4.10227272727273,"2021","12","26"
"1540",14,"woody","8/8",1.24705882352941,"2021","12","26"
"1541",1,"non-woody-winsen","4/8",2.675,"2022","01","15"
"1542",2,"non-woody","0",9,"2022","01","15"
"1543",3,"non-woody-winsen","5.8",2.56179775280899,"2022","01","15"
"1544",4,"waterbody","7/8",1,"2022","01","15"
"1545",5,"non-woody","5/8",3.33333333333333,"2022","01","15"
"1546",6,"non-woody","2/8",4.275,"2022","01","15"
"1547",7,"non-woody","3/8",2.1375,"2022","01","15"
"1548",8,"non-woody","5/8",4.65,"2022","01","15"
"1549",9,"non-woody","3/8",2.9375,"2022","01","15"
"1550",10,"waterbody","8/8",1.1566265060241,"2022","01","15"
"1551",11,"woody","4/5",2.96428571428571,"2022","01","15"
"1552",12,"non-woody","7/8",3.075,"2022","01","15"
"1553",13,"woody","1/8",3.79545454545455,"2022","01","15"
"1554",14,"woody","8/8",1.35294117647059,"2022","01","15"
"1555",1,"non-woody-winsen","4/8",2.7375,"2022","02","04"
"1556",2,"non-woody","0",9,"2022","02","04"
"1557",3,"non-woody-winsen","5.8",2.62921348314607,"2022","02","04"
"1558",4,"waterbody","7/8",1,"2022","02","04"
"1559",5,"non-woody","5/8",3.21428571428571,"2022","02","04"
"1560",6,"non-woody","2/8",3.1875,"2022","02","04"
"1561",7,"non-woody","3/8",2.9625,"2022","02","04"
"1562",8,"non-woody","5/8",3.975,"2022","02","04"
"1563",9,"non-woody","3/8",3.025,"2022","02","04"
"1564",10,"waterbody","8/8",1.21686746987952,"2022","02","04"
"1565",11,"woody","4/5",3,"2022","02","04"
"1566",12,"non-woody","7/8",3,"2022","02","04"
"1567",13,"woody","1/8",3.54545454545455,"2022","02","04"
"1568",14,"woody","8/8",1.65882352941176,"2022","02","04"
"1569",1,"non-woody-winsen","4/8",2.75,"2022","02","19"
"1570",2,"non-woody","0",9,"2022","02","19"
"1571",3,"non-woody-winsen","5.8",2.62921348314607,"2022","02","19"
"1572",4,"waterbody","7/8",1,"2022","02","19"
"1573",5,"non-woody","5/8",3.23809523809524,"2022","02","19"
"1574",6,"non-woody","2/8",4.95,"2022","02","19"
"1575",7,"non-woody","3/8",3.225,"2022","02","19"
"1576",8,"non-woody","5/8",4.8,"2022","02","19"
"1577",9,"non-woody","3/8",3.975,"2022","02","19"
"1578",10,"waterbody","8/8",1.25301204819277,"2022","02","19"
"1579",11,"woody","4/5",3,"2022","02","19"
"1580",12,"non-woody","7/8",3.525,"2022","02","19"
"1581",13,"woody","1/8",3.75,"2022","02","19"
"1582",14,"woody","8/8",1.54117647058824,"2022","02","19"
"1583",1,"non-woody-winsen","4/8",2.7875,"2022","03","11"
"1584",2,"non-woody","0",9,"2022","03","11"
"1585",3,"non-woody-winsen","5.8",2.65168539325843,"2022","03","11"
"1586",4,"waterbody","7/8",1,"2022","03","11"
"1587",5,"non-woody","5/8",2.97619047619048,"2022","03","11"
"1588",6,"non-woody","2/8",2.7625,"2022","03","11"
"1589",7,"non-woody","3/8",3,"2022","03","11"
"1590",8,"non-woody","5/8",3.15,"2022","03","11"
"1591",9,"non-woody","3/8",3.075,"2022","03","11"
"1592",10,"waterbody","8/8",1.27710843373494,"2022","03","11"
"1593",11,"woody","4/5",3,"2022","03","11"
"1594",12,"non-woody","7/8",3,"2022","03","11"
"1595",13,"woody","1/8",3.06818181818182,"2022","03","11"
"1596",14,"woody","8/8",1.63529411764706,"2022","03","11"
"1597",1,"non-woody-winsen","4/8",2.925,"2022","03","21"
"1598",2,"non-woody","0",9,"2022","03","21"
"1599",3,"non-woody-winsen","5.8",2.67415730337079,"2022","03","21"
"1600",4,"waterbody","7/8",1,"2022","03","21"
"1601",5,"non-woody","5/8",2.92857142857143,"2022","03","21"
"1602",6,"non-woody","2/8",2.5375,"2022","03","21"
"1603",7,"non-woody","3/8",3,"2022","03","21"
"1604",8,"non-woody","5/8",3.225,"2022","03","21"
"1605",9,"non-woody","3/8",3,"2022","03","21"
"1606",10,"waterbody","8/8",1.3855421686747,"2022","03","21"
"1607",11,"woody","4/5",3,"2022","03","21"
"1608",12,"non-woody","7/8",3,"2022","03","21"
"1609",13,"woody","1/8",3.13636363636364,"2022","03","21"
"1610",14,"woody","8/8",1.63529411764706,"2022","03","21"
"1611",1,"non-woody-winsen","4/8",2.9625,"2022","03","26"
"1612",2,"non-woody","0",9,"2022","03","26"
"1613",3,"non-woody-winsen","5.8",2.70786516853933,"2022","03","26"
"1614",4,"waterbody","7/8",1,"2022","03","26"
"1615",5,"non-woody","5/8",2.95238095238095,"2022","03","26"
"1616",6,"non-woody","2/8",2.7875,"2022","03","26"
"1617",7,"non-woody","3/8",3,"2022","03","26"
"1618",8,"non-woody","5/8",3.15,"2022","03","26"
"1619",9,"non-woody","3/8",3,"2022","03","26"
"1620",10,"waterbody","8/8",1.32530120481928,"2022","03","26"
"1621",11,"woody","4/5",3,"2022","03","26"
"1622",12,"non-woody","7/8",3,"2022","03","26"
"1623",13,"woody","1/8",3.06818181818182,"2022","03","26"
"1624",14,"woody","8/8",1.55294117647059,"2022","03","26"
"1625",1,"non-woody-winsen","4/8",2.9875,"2022","04","05"
"1626",2,"non-woody","0",9,"2022","04","05"
"1627",3,"non-woody-winsen","5.8",2.73033707865169,"2022","04","05"
"1628",4,"waterbody","7/8",1,"2022","04","05"
"1629",5,"non-woody","5/8",2.8452380952381,"2022","04","05"
"1630",6,"non-woody","2/8",2.5875,"2022","04","05"
"1631",7,"non-woody","3/8",3,"2022","04","05"
"1632",8,"non-woody","5/8",3.1375,"2022","04","05"
"1633",9,"non-woody","3/8",3,"2022","04","05"
"1634",10,"waterbody","8/8",1.2289156626506,"2022","04","05"
"1635",11,"woody","4/5",2.96428571428571,"2022","04","05"
"1636",12,"non-woody","7/8",3,"2022","04","05"
"1637",13,"woody","1/8",3.32954545454545,"2022","04","05"
"1638",14,"woody","8/8",1.58823529411765,"2022","04","05"
"1639",1,"non-woody-winsen","4/8",3,"2022","04","10"
"1640",2,"non-woody","0",9,"2022","04","10"
"1641",3,"non-woody-winsen","5.8",2.7752808988764,"2022","04","10"
"1642",4,"waterbody","7/8",1,"2022","04","10"
"1643",5,"non-woody","5/8",3,"2022","04","10"
"1644",6,"non-woody","2/8",2.9875,"2022","04","10"
"1645",7,"non-woody","3/8",3,"2022","04","10"
"1646",8,"non-woody","5/8",3.15,"2022","04","10"
"1647",9,"non-woody","3/8",3,"2022","04","10"
"1648",10,"waterbody","8/8",1.30120481927711,"2022","04","10"
"1649",11,"woody","4/5",3,"2022","04","10"
"1650",12,"non-woody","7/8",3,"2022","04","10"
"1651",13,"woody","1/8",3.40909090909091,"2022","04","10"
"1652",14,"woody","8/8",1.84705882352941,"2022","04","10"
"1653",1,"non-woody-winsen","4/8",3,"2022","04","20"
"1654",2,"non-woody","0",8.9125,"2022","04","20"
"1655",3,"non-woody-winsen","5.8",2.73033707865169,"2022","04","20"
"1656",4,"waterbody","7/8",1,"2022","04","20"
"1657",5,"non-woody","5/8",3.42857142857143,"2022","04","20"
"1658",6,"non-woody","2/8",3.05,"2022","04","20"
"1659",7,"non-woody","3/8",3,"2022","04","20"
"1660",8,"non-woody","5/8",3.825,"2022","04","20"
"1661",9,"non-woody","3/8",3,"2022","04","20"
"1662",10,"waterbody","8/8",1.33734939759036,"2022","04","20"
"1663",11,"woody","4/5",3,"2022","04","20"
"1664",12,"non-woody","7/8",6.3,"2022","04","20"
"1665",13,"woody","1/8",3.93181818181818,"2022","04","20"
"1666",14,"woody","8/8",1.88235294117647,"2022","04","20"
"1667",1,"non-woody-winsen","4/8",3,"2022","07","14"
"1668",2,"non-woody","0",5.9625,"2022","07","14"
"1669",3,"non-woody-winsen","5.8",3,"2022","07","14"
"1670",4,"waterbody","7/8",1,"2022","07","14"
"1671",5,"non-woody","5/8",8.5,"2022","07","14"
"1672",6,"non-woody","2/8",4.77777777777778,"2022","07","14"
"1673",7,"non-woody","3/8",7.30588235294118,"2022","07","14"
"1674",8,"non-woody","5/8",7.575,"2022","07","14"
"1675",9,"non-woody","3/8",3,"2022","07","14"
"1676",10,"waterbody","8/8",1.47058823529412,"2022","07","14"
"1677",11,"woody","4/5",3.725,"2022","07","14"
"1678",12,"non-woody","7/8",6.7125,"2022","07","14"
"1679",13,"woody","1/8",3.69767441860465,"2022","07","14"
"1680",14,"woody","8/8",1.5375,"2022","07","14"
"1681",1,"non-woody-winsen","4/8",3,"2022","07","19"
"1682",2,"non-woody","0",6.6,"2022","07","19"
"1683",3,"non-woody-winsen","5.8",3,"2022","07","19"
"1684",4,"waterbody","7/8",1,"2022","07","19"
"1685",5,"non-woody","5/8",8.26829268292683,"2022","07","19"
"1686",6,"non-woody","2/8",6.03703703703704,"2022","07","19"
"1687",7,"non-woody","3/8",8.08235294117647,"2022","07","19"
"1688",8,"non-woody","5/8",7.8,"2022","07","19"
"1689",9,"non-woody","3/8",3,"2022","07","19"
"1690",10,"waterbody","8/8",1.49411764705882,"2022","07","19"
"1691",11,"woody","4/5",3.7125,"2022","07","19"
"1692",12,"non-woody","7/8",6.4625,"2022","07","19"
"1693",13,"woody","1/8",3.69767441860465,"2022","07","19"
"1694",14,"woody","8/8",1.2875,"2022","07","19"
"1695",1,"non-woody-winsen","4/8",3,"2022","07","29"
"1696",2,"non-woody","0",8.775,"2022","07","29"
"1697",3,"non-woody-winsen","5.8",3,"2022","07","29"
"1698",4,"waterbody","7/8",1,"2022","07","29"
"1699",5,"non-woody","5/8",7.35365853658537,"2022","07","29"
"1700",6,"non-woody","2/8",5,"2022","07","29"
"1701",7,"non-woody","3/8",8.57647058823529,"2022","07","29"
"1702",8,"non-woody","5/8",7.875,"2022","07","29"
"1703",9,"non-woody","3/8",3,"2022","07","29"
"1704",10,"waterbody","8/8",1.56470588235294,"2022","07","29"
"1705",11,"woody","4/5",3.475,"2022","07","29"
"1706",12,"non-woody","7/8",6.2375,"2022","07","29"
"1707",13,"woody","1/8",3.16279069767442,"2022","07","29"
"1708",14,"woody","8/8",1.0875,"2022","07","29"
"1709",1,"non-woody-winsen","4/8",3.07407407407407,"2022","10","17"
"1710",2,"non-woody","0",1,"2022","10","17"
"1711",3,"non-woody-winsen","5.8",3,"2022","10","17"
"1712",4,"waterbody","7/8",1,"2022","10","17"
"1713",5,"non-woody","5/8",2.85365853658537,"2022","10","17"
"1714",6,"non-woody","2/8",3,"2022","10","17"
"1715",7,"non-woody","3/8",2.91764705882353,"2022","10","17"
"1716",8,"non-woody","5/8",3,"2022","10","17"
"1717",9,"non-woody","3/8",3,"2022","10","17"
"1718",10,"waterbody","8/8",1.08235294117647,"2022","10","17"
"1719",11,"woody","4/5",2.95,"2022","10","17"
"1720",12,"non-woody","7/8",2.9625,"2022","10","17"
"1721",13,"woody","1/8",2.19767441860465,"2022","10","17"
"1722",14,"woody","8/8",1,"2022","10","17"
"1723",1,"non-woody-winsen","4/8",2.96296296296296,"2022","12","01"
"1724",2,"non-woody","0",1,"2022","12","01"
"1725",3,"non-woody-winsen","5.8",2.7125,"2022","12","01"
"1726",4,"waterbody","7/8",1,"2022","12","01"
"1727",5,"non-woody","5/8",2.91463414634146,"2022","12","01"
"1728",6,"non-woody","2/8",3,"2022","12","01"
"1729",7,"non-woody","3/8",2.11764705882353,"2022","12","01"
"1730",8,"non-woody","5/8",2.9375,"2022","12","01"
"1731",9,"non-woody","3/8",3,"2022","12","01"
"1732",10,"waterbody","8/8",1.27058823529412,"2022","12","01"
"1733",11,"woody","4/5",1.2125,"2022","12","01"
"1734",12,"non-woody","7/8",3,"2022","12","01"
"1735",13,"woody","1/8",2.11627906976744,"2022","12","01"
"1736",14,"woody","8/8",1,"2022","12","01"
"1737",1,"non-woody-winsen","4/8",2.96296296296296,"2022","12","06"
"1738",2,"non-woody","0",1,"2022","12","06"
"1739",3,"non-woody-winsen","5.8",2.7125,"2022","12","06"
"1740",4,"waterbody","7/8",1,"2022","12","06"
"1741",5,"non-woody","5/8",2.9390243902439,"2022","12","06"
"1742",6,"non-woody","2/8",3,"2022","12","06"
"1743",7,"non-woody","3/8",2.23529411764706,"2022","12","06"
"1744",8,"non-woody","5/8",2.85,"2022","12","06"
"1745",9,"non-woody","3/8",3,"2022","12","06"
"1746",10,"waterbody","8/8",1.28235294117647,"2022","12","06"
"1747",11,"woody","4/5",1.225,"2022","12","06"
"1748",12,"non-woody","7/8",2.9875,"2022","12","06"
"1749",13,"woody","1/8",1.82558139534884,"2022","12","06"
"1750",14,"woody","8/8",1,"2022","12","06"
"1751",1,"non-woody-winsen","4/8",2.88888888888889,"2022","12","16"
"1752",2,"non-woody","0",1,"2022","12","16"
"1753",3,"non-woody-winsen","5.8",2.625,"2022","12","16"
"1754",4,"waterbody","7/8",1,"2022","12","16"
"1755",5,"non-woody","5/8",2.8780487804878,"2022","12","16"
"1756",6,"non-woody","2/8",2.61728395061728,"2022","12","16"
"1757",7,"non-woody","3/8",2.02352941176471,"2022","12","16"
"1758",8,"non-woody","5/8",2.65,"2022","12","16"
"1759",9,"non-woody","3/8",3,"2022","12","16"
"1760",10,"waterbody","8/8",1.2,"2022","12","16"
"1761",11,"woody","4/5",1.15,"2022","12","16"
"1762",12,"non-woody","7/8",2.875,"2022","12","16"
"1763",13,"woody","1/8",1.61627906976744,"2022","12","16"
"1764",14,"woody","8/8",1,"2022","12","16"
"1765",1,"non-woody-winsen","4/8",2.98765432098765,"2023","01","10"
"1766",2,"non-woody","0",4.425,"2023","01","10"
"1767",3,"non-woody-winsen","5.8",2.7625,"2023","01","10"
"1768",4,"waterbody","7/8",1,"2023","01","10"
"1769",5,"non-woody","5/8",2.90243902439024,"2023","01","10"
"1770",6,"non-woody","2/8",3,"2023","01","10"
"1771",7,"non-woody","3/8",2.42352941176471,"2023","01","10"
"1772",8,"non-woody","5/8",2.725,"2023","01","10"
"1773",9,"non-woody","3/8",3,"2023","01","10"
"1774",10,"waterbody","8/8",1.2,"2023","01","10"
"1775",11,"woody","4/5",1.325,"2023","01","10"
"1776",12,"non-woody","7/8",3,"2023","01","10"
"1777",13,"woody","1/8",2.68604651162791,"2023","01","10"
"1778",14,"woody","8/8",1,"2023","01","10"
"1779",1,"non-woody-winsen","4/8",2.97530864197531,"2023","01","25"
"1780",2,"non-woody","0",4.6125,"2023","01","25"
"1781",3,"non-woody-winsen","5.8",2.7875,"2023","01","25"
"1782",4,"waterbody","7/8",1,"2023","01","25"
"1783",5,"non-woody","5/8",2.8780487804878,"2023","01","25"
"1784",6,"non-woody","2/8",3,"2023","01","25"
"1785",7,"non-woody","3/8",2.47058823529412,"2023","01","25"
"1786",8,"non-woody","5/8",2.75,"2023","01","25"
"1787",9,"non-woody","3/8",3,"2023","01","25"
"1788",10,"waterbody","8/8",1.24705882352941,"2023","01","25"
"1789",11,"woody","4/5",1.5125,"2023","01","25"
"1790",12,"non-woody","7/8",3,"2023","01","25"
"1791",13,"woody","1/8",2.77906976744186,"2023","01","25"
"1792",14,"woody","8/8",1.0125,"2023","01","25"
